ds,yhat,yhat_lower,yhat_upper
2022-03-15,219.47481185615217,207.0416012357081,232.20254136448176
2022-03-16,217.74729015509405,205.3895787634158,229.8544014547208
2022-03-17,218.92440412714032,206.69336262102854,231.29497440468094
2022-03-18,219.85019927912424,208.4638605863739,231.8568240042146
2022-03-19,219.55166309422813,207.45105098925592,231.6985623470424
2022-03-20,219.14279513946258,206.06974778312355,231.03087981830743
2022-03-21,217.3028440101172,204.66612870780597,230.37719116825284
2022-03-22,219.17962155232422,207.4211133484214,231.1670883521981
2022-03-23,217.40821676656947,204.5718320754667,229.10737500094416
2022-03-24,218.55634657105153,206.33561897087478,231.62248693267577
2022-03-25,219.46867202711627,206.82135075648213,231.66848516436488
2022-03-26,219.1723931734455,207.00149511554798,231.24306493957167
2022-03-27,218.78130640380692,205.92231739254402,230.55748065801282
2022-03-28,216.9740408122005,204.57821726582023,229.30464472369744
2022-03-29,218.89738391637079,206.28228112072716,231.21148746952287
2022-03-30,217.18501877485764,204.01950876322542,228.65787042931547
2022-03-31,218.40290894600136,206.29613009412986,230.3254452265171
2022-04-01,219.39365884328708,207.32849480610477,231.23096745439682
2022-04-02,219.1821613029316,206.72725542214795,231.5943044013552
2022-04-03,218.87971472714156,206.03829509976157,230.53397321104453
2022-04-04,217.16232446393352,205.31817214448571,230.13469945784794
2022-04-05,219.17409693462568,206.8699694726732,231.48133246335703
2022-04-06,217.54604654428644,205.3661253452799,229.98249963760037
2022-04-07,218.8415498237746,206.7875804884794,232.0493185761424
2022-04-08,219.9007723968824,206.51072373652534,232.07868194024198
2022-04-09,219.74637872412666,207.0909678617163,232.35100674530318
2022-04-10,219.48770527243843,207.46790070804508,231.40616675834758
2022-04-11,217.7991102564724,205.63146443187247,229.9658655590712
2022-04-12,219.82340718865214,207.25994329670633,232.48017972010084
2022-04-13,218.190701274694,204.20212682903,230.43598432578486
2022-04-14,219.46386240619682,206.86674858441037,232.24183614428364
2022-04-15,220.48295996460317,208.2502160383827,232.67934025652033
2022-04-16,220.27096933327118,207.62468003101893,232.28392610533712
2022-04-17,219.93793103901453,207.72565396325984,232.78021814510575
2022-04-18,218.15927621889833,206.0938119058847,230.18310422959618
2022-04-19,220.07922656374657,207.69774243528886,233.11216467798835
2022-04-20,218.32958884392224,206.63159489130865,230.30757420599508
2022-04-21,219.47517913457506,206.6076724917129,231.81717178255641
2022-04-22,220.35820346595133,208.6266511138243,233.04874596830615
2022-04-23,220.00390644013606,208.74997988865294,231.37063214160378
2022-04-24,219.5246704522398,207.72902715032293,230.82887863531718
2022-04-25,217.59828098319844,205.60153931521856,229.3458442727186
2022-04-26,219.37126778148152,206.74227444852067,231.99764994908602
2022-04-27,217.47764372801396,204.89579893515628,229.02878221110154
2022-04-28,218.48427798547718,206.59053516428054,230.76833152612025
2022-04-29,219.23523150129614,207.7408477757651,231.97229514998966
2022-04-30,218.75736753601046,206.15346437285393,231.62931334506985
2022-05-01,218.1644207462419,205.3727490972191,229.96485070920704
2022-05-02,216.13524091966192,204.44029978148026,228.92768476590436
2022-05-03,217.81712153346416,205.03303263942865,229.41005239566312
2022-05-04,215.8445350041628,203.15916426273188,229.42634835408558
2022-05-05,216.7845110256331,203.3322703531948,229.6590398752979
2022-05-06,217.48098559483245,204.64159955222925,229.90846300643847
2022-05-07,216.96043268141622,204.7635336270147,229.66923727049175
2022-05-08,216.33596113716106,204.69115706698423,228.7503072741132
2022-05-09,214.28559182449135,201.87917771330308,226.01465912701082
2022-05-10,215.95562387310284,203.64468462834165,228.0353187064512
2022-05-11,213.97941056771376,202.51162226899916,226.83173961413863
2022-05-12,214.92277984306267,202.63766878936408,227.11993236088864
2022-05-13,215.6284255554529,202.02406389624477,228.36668227704504
2022-05-14,215.12158009426142,201.90376450046915,226.5977167469538
2022-05-15,214.51414961793458,202.44116053902047,226.7743549204165
2022-05-16,212.4830257059772,200.22943202298637,225.20699567585228
2022-05-17,214.17348130752606,202.35793508325892,225.98262607784972
2022-05-18,212.21797065250814,199.1454848059874,223.85834662644976
2022-05-19,213.18156747963292,200.7143377811794,226.0002980951557
2022-05-20,213.90636736153405,201.981291257091,226.61591876581133
2022-05-21,213.41716454313658,199.99978317481236,226.21916907809427
2022-05-22,212.82558468012328,199.53229242044503,225.1753968737944
2022-05-23,210.80838756932226,198.60429468877877,223.5906162587818
2022-05-24,212.51084836957384,199.859239737814,224.0018156326172
2022-05-25,210.5655376691439,199.29781835480662,222.75510175843073
2022-05-26,211.5377357116976,199.5270942267481,224.21953571118217
2022-05-27,212.26980761849032,200.30021059227568,224.41146061081517
2022-05-28,211.7868511863001,200.32910787695414,224.66498797959895
2022-05-29,211.20079986388416,198.76582186588416,223.74947575018174
2022-05-30,209.1886962680757,196.75795407593083,221.84791848212222
2022-05-31,210.89604588428523,198.7396749061246,222.74665163940477
2022-06-01,208.95557251086507,196.97449099321244,221.37436711249092
2022-06-02,209.9326117576502,198.0017274147459,222.14234661030198
2022-06-03,210.66947032656546,198.72494358169942,223.33928519925482
2022-06-04,210.19106336132506,197.66958403264871,222.57758683482243
2022-06-05,209.6090129739525,197.865596581115,222.0986749068371
2022-06-06,207.59992359464832,195.73743211408296,219.66061297653954
2022-06-07,209.3087438432534,197.56237970041664,221.60226331849546
2022-06-08,207.36753630150986,196.20724742556374,220.51716831815014
2022-06-09,208.34089108630687,195.1585968661858,220.56881325057793
2022-06-10,209.07031032476365,196.11305264677858,221.14324281617644
2022-06-11,208.57987499352038,196.4885587335171,219.9884174055691
2022-06-12,207.98037623508463,195.8702670072788,219.65491916388513
2022-06-13,205.94762566395787,193.0458041341229,217.67856967164673
2022-06-14,207.62585312634832,194.8916120342611,220.38017037512734
2022-06-15,205.6465119980445,192.57496938507572,217.59998427309782
2022-06-16,206.57372660898048,193.65273215094626,218.47094987448986
2022-06-17,207.24870761117322,195.2741325943355,218.87804976821155
2022-06-18,206.69544553943584,194.25807765155682,219.839400698114
2022-06-19,206.02486357741924,193.01557348820177,217.40893407771765
2022-06-20,203.91314309316365,191.39093592620077,216.50239224417828
2022-06-21,205.5051296448892,193.8452782340215,217.86604784843212
2022-06-22,203.4331389922059,189.65630867480482,214.8720268914096
2022-06-23,204.2623973877785,192.42464155012814,216.09412199797453
2022-06-24,204.83544190249063,192.69533370667517,217.0610993642388
2022-06-25,204.17779122609605,191.10301640875932,216.9841295771407
2022-06-26,203.40203073341817,191.26452314647355,215.24754793440633
